user_id,name,email,goal,skills,competency_level,acquired_badges,learning_history,employment_history,education_level,engagement_metrics,recommendation_history
U07320,Michelle Smith,douglasmontes@example.org,Become a Data Scientist,['Deep Learning'],Intermediate,['B09481'],Completed the 'Machine Learning Pro' course at Udacity,"Worked at Mcclure, Jenkins and Williams for 4 years",High School,Highly Active,"['B08710', 'B00894']"
U07321,Tim Young,brownjacqueline@example.org,Become a Machine Learning Researcher,"['SQL', 'Python', 'Deep Learning', 'Cybersecurity']",Intermediate,"['B08710', 'B05715', 'B03551', 'B08329']",Completed the 'DevOps Engineer' course at Udacity,"Worked at Perry, Jackson and Burke for 5 years",PhD,Highly Active,"['B06986', 'B06186', 'B06521', 'B03670']"
U07322,Brooke Mcdonald,juliejoyce@example.org,Become a Cloud Engineer,"['Machine Learning', 'Cloud Computing', 'Cybersecurity', 'UI/UX']",Advanced,"['B03818', 'B09586', 'B08091', 'B08383']",Completed the 'Cloud Computing Guru' course at Google,"Worked at Armstrong, Smith and Krause for 3 years",Bachelor's Degree,Highly Active,"['B01095', 'B01575']"
U07323,Scott King,xwang@example.com,Become a Cloud Engineer,['Deep Learning'],Intermediate,['B05548'],Completed the 'Python Certification' course at Google,Worked at Ayers and Sons for 4 years,Bachelor's Degree,Moderate,"['B05507', 'B01421', 'B06069', 'B04015', 'B05974']"
U07324,Alexander Burnett,john58@example.org,Become a Software Engineer,['DevOps'],Beginner,"['B09056', 'B06203', 'B04496', 'B05569']",Completed the 'Data Science Expert' course at edX,"Worked at Church, Hardy and Barber for 4 years",High School,Low,"['B02172', 'B06475', 'B03599']"
U07325,Kathryn Li,harrisondavid@example.com,Become a Data Scientist,"['DevOps', 'UI/UX']",Advanced,"['B00852', 'B05944', 'B02058', 'B06183']",Completed the 'AI Specialist' course at IBM,"Worked at Williams, King and Brooks for 5 years",High School,Low,"['B00753', 'B00287', 'B04809', 'B01324', 'B02701']"
U07326,Heather Kelly,wadecathy@example.org,Become a Software Engineer,"['Machine Learning', 'Deep Learning', 'SQL']",Beginner,"['B04194', 'B02595', 'B09569']",Completed the 'DevOps Engineer' course at Google,Worked at Green-Strickland for 5 years,High School,Moderate,"['B06119', 'B01223', 'B04514', 'B01016']"
U07327,Randall Smith,sanchezjason@example.org,Become a Machine Learning Researcher,['Python'],Beginner,"['B07146', 'B06132']",Completed the 'Big Data Analyst' course at edX,Worked at Jimenez-Harris for 5 years,Master's Degree,Low,"['B02894', 'B00648', 'B00133']"
U07328,Karen Taylor,owoods@example.net,Become an AI Expert,"['Cybersecurity', 'DevOps']",Beginner,[],Completed the 'Data Science Expert' course at edX,"Worked at Simmons, Arroyo and Rubio for 5 years",Bachelor's Degree,Moderate,"['B05030', 'B05473', 'B02641', 'B07130', 'B09846']"
U07329,Sarah Thomas,debra55@example.org,Become an AI Expert,"['UI/UX', 'Cybersecurity', 'SQL']",Beginner,['B04631'],Completed the 'Big Data Analyst' course at Google,"Worked at Oliver, Shepard and Price for 5 years",PhD,Low,"['B02995', 'B07524', 'B06661']"
U07330,David Ray,susan08@example.org,Become an AI Expert,['Cloud Computing'],Beginner,"['B07136', 'B00807', 'B06629']",Completed the 'AI Specialist' course at Coursera,"Worked at Shelton, Williams and Harris for 5 years",PhD,Moderate,['B01332']
U07331,Brittany Mcclain,brookskenneth@example.net,Become a Cloud Engineer,"['Cybersecurity', 'Python', 'Machine Learning', 'SQL']",Beginner,[],Completed the 'Python Certification' course at edX,Worked at Marshall Inc for 4 years,High School,Highly Active,"['B01508', 'B03330']"
U07332,Mariah Reese,stoneryan@example.com,Become a Machine Learning Researcher,"['DevOps', 'Python', 'Machine Learning']",Beginner,"['B01034', 'B09829', 'B02639', 'B08333', 'B05071']",Completed the 'UI/UX Designer' course at Google,"Worked at Chavez, Chan and Johnson for 4 years",Bachelor's Degree,Moderate,"['B09463', 'B04909']"
U07333,Samuel Singh,emilycole@example.org,Become an AI Expert,"['Data Analysis', 'UI/UX', 'SQL']",Beginner,['B00793'],Completed the 'Big Data Analyst' course at IBM,Worked at Thomas Inc for 3 years,High School,Low,[]
U07334,Mr. William Dominguez,robinsonhannah@example.org,Become a Software Engineer,"['UI/UX', 'Deep Learning']",Beginner,"['B01628', 'B02559', 'B09012', 'B05826', 'B00487']",Completed the 'Data Science Expert' course at Coursera,Worked at Contreras-Aguilar for 3 years,Master's Degree,Highly Active,"['B01431', 'B01224', 'B04262', 'B08485']"
U07335,Lisa Walton,jamesmiller@example.org,Become a Software Engineer,"['DevOps', 'SQL']",Advanced,"['B06835', 'B07328']",Completed the 'Deep Learning Master' course at edX,"Worked at Martin, Medina and Coffey for 4 years",PhD,Low,"['B04259', 'B03729', 'B03547']"
U07336,Bradley Mitchell,susan03@example.org,Become a Software Engineer,"['DevOps', 'Python', 'Data Analysis', 'Cybersecurity']",Advanced,[],Completed the 'AI Specialist' course at Google,Worked at Stafford and Sons for 5 years,PhD,Moderate,[]
U07337,Travis Lewis,johnsonerica@example.com,Become a Data Scientist,"['DevOps', 'Machine Learning', 'Data Analysis']",Beginner,"['B06514', 'B04226', 'B09056', 'B02394']",Completed the 'Python Certification' course at edX,Worked at Mcfarland Inc for 3 years,Master's Degree,Highly Active,[]
U07338,Angel Cruz,newtonlaura@example.net,Become a Software Engineer,"['Cybersecurity', 'SQL', 'UI/UX']",Intermediate,['B01726'],Completed the 'Big Data Analyst' course at Coursera,Worked at Mann-David for 2 years,Bachelor's Degree,Highly Active,[]
U07339,Mrs. Grace Parker PhD,zjohnson@example.net,Become a Cloud Engineer,"['Python', 'Machine Learning', 'Data Analysis']",Beginner,"['B01433', 'B08379', 'B01601']",Completed the 'Cloud Computing Guru' course at IBM,Worked at Zamora-Thompson for 4 years,PhD,Moderate,[]
U07340,Amber Wright,rebecca41@example.org,Become a Data Scientist,['Data Analysis'],Beginner,['B03011'],Completed the 'Deep Learning Master' course at Coursera,"Worked at Scott, Duncan and Rose for 5 years",Master's Degree,Highly Active,"['B04740', 'B03142', 'B04933', 'B04059', 'B07067']"
U07341,Gerald Lawrence,perezkelly@example.org,Become a Data Scientist,['Machine Learning'],Beginner,"['B01237', 'B08910', 'B00559', 'B03818']",Completed the 'DevOps Engineer' course at IBM,Worked at Martin Inc for 3 years,PhD,Low,['B04971']
U07342,Nancy Miranda,wallaceshawn@example.com,Become a Cloud Engineer,"['Machine Learning', 'DevOps']",Advanced,"['B06458', 'B07803', 'B05973', 'B00843']",Completed the 'DevOps Engineer' course at edX,Worked at Johnson LLC for 4 years,High School,Low,[]
U07343,John Mckay,jenniferparker@example.org,Become a Data Scientist,"['Machine Learning', 'Data Analysis', 'SQL']",Advanced,[],Completed the 'Deep Learning Master' course at Coursera,Worked at Smith Inc for 3 years,Master's Degree,Low,"['B00275', 'B04902', 'B05784', 'B09330']"
U07344,Christopher Owens,lfoster@example.com,Become a Data Scientist,"['UI/UX', 'SQL', 'Cloud Computing', 'DevOps']",Advanced,"['B05248', 'B09326', 'B08210', 'B07599', 'B02615']",Completed the 'Data Science Expert' course at Google,Worked at Fischer Group for 3 years,PhD,Highly Active,"['B05143', 'B04513', 'B01018', 'B05353']"
U07345,Blake Byrd,upearson@example.net,Become a Data Scientist,"['Cloud Computing', 'Machine Learning']",Intermediate,"['B05240', 'B04945']",Completed the 'Cloud Computing Guru' course at Google,Worked at Mack Inc for 4 years,Bachelor's Degree,Highly Active,"['B01895', 'B00708', 'B05643']"
U07346,Dr. Patrick Williams IV,nancy47@example.net,Become an AI Expert,['Deep Learning'],Intermediate,['B01853'],Completed the 'Cybersecurity Professional' course at edX,Worked at Smith Ltd for 1 years,PhD,Low,"['B08331', 'B08592', 'B00925']"
U07347,Nicole Short,jerryduncan@example.org,Become a Machine Learning Researcher,"['Cybersecurity', 'Data Analysis']",Beginner,"['B09682', 'B06427', 'B03247']",Completed the 'DevOps Engineer' course at IBM,Worked at Moore-Lee for 5 years,High School,Highly Active,"['B00787', 'B05380']"
U07348,Brandon Reyes,clopez@example.org,Become a Machine Learning Researcher,"['Machine Learning', 'UI/UX']",Beginner,['B09585'],Completed the 'DevOps Engineer' course at edX,Worked at Ellis Ltd for 2 years,High School,Highly Active,['B09551']
U07349,Adrian Murray,taylorbrenda@example.net,Become a Cloud Engineer,"['UI/UX', 'Cloud Computing', 'Cybersecurity']",Advanced,"['B01908', 'B00091']",Completed the 'Machine Learning Pro' course at Coursera,Worked at Burke-Glass for 5 years,PhD,Moderate,[]
U07350,Joseph Perez,mfoster@example.org,Become a Data Scientist,['Machine Learning'],Advanced,[],Completed the 'Big Data Analyst' course at edX,"Worked at Hale, Mosley and Nelson for 3 years",PhD,Moderate,"['B00921', 'B08100', 'B01033']"
U07351,Derek Rivera,adamsjesse@example.com,Become a Machine Learning Researcher,"['SQL', 'Python', 'DevOps']",Beginner,"['B05569', 'B04871', 'B09551', 'B06599', 'B08755']",Completed the 'Python Certification' course at IBM,Worked at Roberts-Malone for 4 years,Bachelor's Degree,Low,"['B06607', 'B03895', 'B08701']"
U07352,Peter Williams,ngentry@example.net,Become a Software Engineer,"['Cloud Computing', 'Deep Learning', 'Data Analysis', 'DevOps']",Advanced,"['B00204', 'B03753']",Completed the 'DevOps Engineer' course at Coursera,Worked at Stephens PLC for 4 years,Bachelor's Degree,Low,"['B04627', 'B06755', 'B07716']"
U07353,Tammy Hudson,brandyjacobs@example.com,Become a Software Engineer,['Data Analysis'],Beginner,"['B05572', 'B01128', 'B05760']",Completed the 'AI Specialist' course at Udacity,Worked at Morales-Byrd for 5 years,PhD,Low,[]
U07354,Heather Jackson,regina06@example.net,Become a Cloud Engineer,"['Machine Learning', 'SQL', 'Cybersecurity', 'UI/UX']",Advanced,"['B07094', 'B00100', 'B05564']",Completed the 'UI/UX Designer' course at Google,"Worked at Dixon, Boyer and Green for 5 years",High School,Moderate,"['B03672', 'B07821']"
U07355,Heather Long,davilajason@example.com,Become a Cloud Engineer,"['Cybersecurity', 'Cloud Computing', 'DevOps', 'UI/UX']",Intermediate,"['B07498', 'B00763', 'B07633', 'B07265']",Completed the 'Python Certification' course at edX,Worked at Mcdonald-Perez for 1 years,Master's Degree,Low,"['B09365', 'B02693', 'B07538', 'B01692', 'B04978']"
U07356,Sara Wright,efloyd@example.net,Become an AI Expert,['DevOps'],Beginner,[],Completed the 'DevOps Engineer' course at IBM,Worked at Luna-Mckenzie for 4 years,Master's Degree,Low,"['B03015', 'B03259', 'B08045', 'B05303']"
U07357,Carla Cruz,williamflores@example.net,Become a Cloud Engineer,"['Deep Learning', 'Cybersecurity']",Advanced,"['B01520', 'B04345']",Completed the 'Cybersecurity Professional' course at IBM,Worked at Parker PLC for 4 years,PhD,Highly Active,"['B06433', 'B01487']"
U07358,David Wright,courtney88@example.net,Become a Machine Learning Researcher,['Cybersecurity'],Intermediate,"['B07842', 'B02861', 'B02099']",Completed the 'Cybersecurity Professional' course at Google,"Worked at White, Douglas and Alexander for 2 years",Bachelor's Degree,Moderate,['B01426']
U07359,Briana Wolf,lewisandrew@example.org,Become a Cloud Engineer,"['DevOps', 'Data Analysis', 'Cloud Computing', 'Deep Learning']",Advanced,[],Completed the 'Python Certification' course at IBM,Worked at Newton and Sons for 5 years,Bachelor's Degree,Highly Active,[]
U07360,Brittney Stevens,perrycheryl@example.org,Become a Software Engineer,"['Cybersecurity', 'Data Analysis']",Advanced,['B01326'],Completed the 'UI/UX Designer' course at IBM,"Worked at Cooper, Parker and Alexander for 1 years",PhD,Highly Active,[]
U07361,Kim Campbell,kevinmartin@example.org,Become a Software Engineer,"['Cloud Computing', 'Cybersecurity']",Beginner,['B09442'],Completed the 'Cybersecurity Professional' course at IBM,Worked at Acosta Ltd for 1 years,PhD,Highly Active,[]
U07362,Patty Mata,monicamorgan@example.org,Become a Software Engineer,['Python'],Beginner,['B04178'],Completed the 'DevOps Engineer' course at Udacity,"Worked at Carroll, Walsh and Jackson for 1 years",High School,Highly Active,"['B07875', 'B08368']"
U07363,Kathryn Price,aliciamosley@example.org,Become a Software Engineer,"['Deep Learning', 'Machine Learning', 'UI/UX', 'Python']",Intermediate,"['B01706', 'B08175', 'B00714', 'B05264', 'B02578']",Completed the 'DevOps Engineer' course at IBM,Worked at Henry Group for 4 years,Bachelor's Degree,Highly Active,['B02389']
U07364,Terri Bell,bethany53@example.org,Become a Data Scientist,"['Deep Learning', 'UI/UX', 'Python']",Beginner,"['B04670', 'B02603', 'B04494', 'B09979']",Completed the 'Big Data Analyst' course at Coursera,Worked at Lamb LLC for 3 years,PhD,Low,"['B02081', 'B03492']"
U07365,John Richardson,lauren73@example.org,Become a Cloud Engineer,"['SQL', 'Cloud Computing', 'Data Analysis', 'Deep Learning']",Intermediate,"['B04472', 'B08883']",Completed the 'Cybersecurity Professional' course at Udacity,Worked at Holland-Bush for 2 years,Bachelor's Degree,Low,"['B05346', 'B07872', 'B05053']"
U07366,Mary Snyder,rjones@example.net,Become a Machine Learning Researcher,"['SQL', 'Cloud Computing']",Advanced,"['B08347', 'B06414', 'B07299', 'B02387', 'B04905']",Completed the 'Data Science Expert' course at Google,"Worked at Harris, Young and Neal for 4 years",Bachelor's Degree,Moderate,[]
U07367,Brent Oliver,jonathan03@example.org,Become a Software Engineer,['Cloud Computing'],Advanced,"['B06440', 'B03880', 'B08916', 'B01984', 'B09165']",Completed the 'DevOps Engineer' course at edX,Worked at Cantu-Elliott for 4 years,Bachelor's Degree,Highly Active,"['B07875', 'B00772', 'B08533', 'B07346', 'B02857']"
U07368,James Daniels,smithpatricia@example.net,Become a Machine Learning Researcher,"['Cloud Computing', 'Deep Learning']",Intermediate,['B00641'],Completed the 'Cybersecurity Professional' course at Coursera,Worked at Jackson Group for 1 years,Bachelor's Degree,Low,"['B06582', 'B00984', 'B09733', 'B02002']"
U07369,Mark Atkins,johnsonanthony@example.net,Become a Data Scientist,"['Cybersecurity', 'UI/UX']",Beginner,['B05130'],Completed the 'Deep Learning Master' course at Google,Worked at Rose-Tran for 4 years,Master's Degree,Moderate,"['B03315', 'B02657', 'B06415', 'B09493', 'B03779']"
U07370,Kelly Boyle,ericksonnicholas@example.net,Become a Machine Learning Researcher,"['SQL', 'Cloud Computing']",Intermediate,"['B06372', 'B04375']",Completed the 'Deep Learning Master' course at Coursera,Worked at Stuart-Taylor for 1 years,High School,Low,"['B08629', 'B02744']"
U07371,Joel Long,vegaduane@example.com,Become a Data Scientist,"['Cybersecurity', 'Cloud Computing', 'SQL', 'Machine Learning']",Intermediate,"['B02390', 'B07599', 'B06731', 'B06157', 'B06590']",Completed the 'Cybersecurity Professional' course at Google,Worked at White-Newton for 3 years,Master's Degree,Moderate,['B08117']
U07372,Erica Ponce,dstrickland@example.com,Become a Machine Learning Researcher,"['Python', 'SQL', 'DevOps', 'UI/UX']",Advanced,"['B00444', 'B08474', 'B05840', 'B06115', 'B03670']",Completed the 'DevOps Engineer' course at Google,"Worked at Lam, Nguyen and Jenkins for 4 years",Bachelor's Degree,Highly Active,[]
U07373,Christopher Moss,gracejones@example.com,Become an AI Expert,"['Cybersecurity', 'Python']",Intermediate,"['B05379', 'B04386', 'B07081', 'B09691', 'B08225']",Completed the 'Python Certification' course at IBM,Worked at Andrews-Walker for 4 years,Master's Degree,Highly Active,"['B05496', 'B02830']"
U07374,Julia Harris,lopezbrian@example.org,Become a Data Scientist,"['Deep Learning', 'Python', 'Cloud Computing']",Advanced,"['B09121', 'B06152', 'B03919', 'B08770', 'B07502']",Completed the 'Machine Learning Pro' course at IBM,Worked at Williams-Baker for 2 years,Bachelor's Degree,Low,"['B08462', 'B07187', 'B05079']"
U07375,Eric Garcia,jessica66@example.org,Become a Data Scientist,"['Cybersecurity', 'DevOps', 'Data Analysis', 'Cloud Computing']",Intermediate,"['B04646', 'B04904', 'B09451']",Completed the 'Deep Learning Master' course at Google,Worked at Herrera-Johnson for 1 years,Bachelor's Degree,Highly Active,"['B02767', 'B04731', 'B01689']"
U07376,John Bass,gregoryhughes@example.net,Become a Cloud Engineer,"['UI/UX', 'Deep Learning', 'Cloud Computing', 'DevOps']",Intermediate,"['B00552', 'B04351']",Completed the 'Cloud Computing Guru' course at IBM,Worked at Erickson-Johnson for 3 years,Bachelor's Degree,Highly Active,"['B02497', 'B02822']"
U07377,Steven Harvey,alyssa29@example.com,Become a Software Engineer,"['Deep Learning', 'UI/UX']",Intermediate,['B01265'],Completed the 'Cloud Computing Guru' course at Udacity,"Worked at Andrews, Walker and Williams for 5 years",Master's Degree,Low,"['B04136', 'B02537', 'B00421']"
U07378,Susan Hawkins,rbeck@example.org,Become a Machine Learning Researcher,['Cybersecurity'],Advanced,"['B01599', 'B06864', 'B00023', 'B00081', 'B01270']",Completed the 'Cybersecurity Professional' course at Google,Worked at Lang LLC for 1 years,PhD,Moderate,"['B07014', 'B05579', 'B01537', 'B02254', 'B09971']"
U07379,Mary Reid,heathercaldwell@example.net,Become a Software Engineer,"['Deep Learning', 'Cloud Computing', 'Data Analysis', 'Machine Learning']",Advanced,"['B09788', 'B03416', 'B04189', 'B04528']",Completed the 'DevOps Engineer' course at edX,"Worked at Gallagher, Reeves and Berger for 4 years",Bachelor's Degree,Moderate,"['B06437', 'B02963']"
U07380,Ronald Dalton,roberthoover@example.net,Become a Data Scientist,"['Cloud Computing', 'Data Analysis', 'Cybersecurity', 'Deep Learning']",Beginner,['B08742'],Completed the 'Deep Learning Master' course at Udacity,"Worked at Day, Wilson and Wilson for 4 years",Master's Degree,Highly Active,[]
